Id,Label,timeset,d0,indegree,outdegree,degree
"Jonathan Rodríguez (Footballer, Born 1993)","Jonathan Rodríguez (Footballer, Born 1993)",,0,4,0,4
Italy V West Germany (1970 Fifa World Cup),Italy V West Germany (1970 Fifa World Cup),,0,7,0,7
2017 Fifa Confederations Cup Squads,2017 Fifa Confederations Cup Squads,,0,7,0,7
Wilfried Bony,Wilfried Bony,,0,4,0,4
Jérôme Boateng,Jérôme Boateng,,0,14,0,14
South Vietnam National Football Team,South Vietnam National Football Team,,0,14,0,14
Football In England,Football In England,,0,4,0,4
Pablo Barrera,Pablo Barrera,,0,4,0,4
Estonian Football Association,Estonian Football Association,,0,22,0,22
Gloryland World Cup Usa 94,Gloryland World Cup Usa 94,,0,5,0,5
Acf Fiorentina,Acf Fiorentina,,0,19,0,19
Kobe,Kobe,,0,21,10,31
Jordan Henderson,Jordan Henderson,,0,9,0,9
Match (Magazine),Match (Magazine),,0,5,0,5
Jari Litmanen,Jari Litmanen,,0,5,0,5
Telkom Charity Cup,Telkom Charity Cup,,0,4,0,4
Abdoulaye Faye,Abdoulaye Faye,,0,4,0,4
2009 African Nations Championship,2009 African Nations Championship,,0,5,0,5
Lotto Sport Italia,Lotto Sport Italia,,0,8,0,8
Cho Jae-Jin,Cho Jae-Jin,,0,8,0,8
2024 Copa América,2024 Copa América,,0,7,0,7
Osarimen Ebagua,Osarimen Ebagua,,0,4,0,4
Albena Cup,Albena Cup,,0,8,0,8
Nicaragua National Football Team,Nicaragua National Football Team,,0,15,0,15
Billy Gonsalves,Billy Gonsalves,,0,4,0,4
2005 Fifa Confederations Cup Squads,2005 Fifa Confederations Cup Squads,,0,9,0,9
International Standard Link Identifier,International Standard Link Identifier,,0,4,0,4
English Language,English Language,,0,15,0,15
Bernard Mullins,Bernard Mullins,,0,4,0,4
Horst Szymaniak,Horst Szymaniak,,0,7,0,7
Vedad Ibišević,Vedad Ibišević,,0,5,0,5
Chungbuk,Chungbuk,,0,5,0,5
Choi Yong-Soo,Choi Yong-Soo,,0,14,0,14
Richie Williams,Richie Williams,,0,5,0,5
De Volkskrant,De Volkskrant,,0,7,0,7
J.League Cup / Copa Sudamericana Championship,J.League Cup / Copa Sudamericana Championship,,0,6,0,6
Denmark National Under-19 Football Team,Denmark National Under-19 Football Team,,0,5,0,5
Taiwan,Taiwan,,0,24,0,24
Lothar Matthäus,Lothar Matthäus,,0,53,0,53
Guillermo Daniel Rodríguez,Guillermo Daniel Rodríguez,,0,4,0,4
Kddi,Kddi,,0,8,0,8
Football At The 1968 Summer Olympics,Football At The 1968 Summer Olympics,,0,40,0,40
Uefa Euro 2012 Qualifying Play-Offs,Uefa Euro 2012 Qualifying Play-Offs,,0,4,0,4
Odesur,Odesur,,0,42,0,42
Hampden Park,Hampden Park,,0,20,0,20
Ullevi,Ullevi,,0,9,0,9
Osman Özköylü,Osman Özköylü,,0,8,0,8
1904 Summer Olympics,1904 Summer Olympics,,0,6,0,6
Angelo Di Livio,Angelo Di Livio,,0,7,0,7
Wardy Alfaro,Wardy Alfaro,,0,4,0,4
1950 Fifa World Cup Final,1950 Fifa World Cup Final,,0,4,0,4
Telemundo,Telemundo,,0,4,0,4
Football Federation Australia,Football Federation Australia,,0,24,95,119
Bauer (Footballer),Bauer (Footballer),,0,6,0,6
Botswana Football Association,Botswana Football Association,,0,11,0,11
Thomas Helmer,Thomas Helmer,,0,5,0,5
Cd Leganés,Cd Leganés,,0,4,0,4
Netherlands,Netherlands,,0,97,0,97
Hisense,Hisense,,0,4,0,4
Apertura And Clausura,Apertura And Clausura,,0,4,0,4
Association Football Trading Card,Association Football Trading Card,,0,5,0,5
Sweden Olympic Football Team,Sweden Olympic Football Team,,0,4,0,4
Zakumi,Zakumi,,0,8,0,8
1998 Uefa Intertoto Cup,1998 Uefa Intertoto Cup,,0,4,0,4
Tahiti National Football Team,Tahiti National Football Team,,0,18,0,18
Edion Stadium Hiroshima,Edion Stadium Hiroshima,,0,16,0,16
Carlo Mazzone,Carlo Mazzone,,0,4,0,4
Special Cities Of Japan,Special Cities Of Japan,,0,10,0,10
South African Soccer League,South African Soccer League,,0,4,0,4
2002–03 Fa Premier League,2002–03 Fa Premier League,,0,7,0,7
Legia Warsaw,Legia Warsaw,,0,4,0,4
Diego Maradona,Diego Maradona,,0,53,0,53
Franz Beckenbauer,Franz Beckenbauer,,0,51,0,51
Serbia And Montenegro National Football Team,Serbia And Montenegro National Football Team,,0,73,0,73
Cristian Gamboa,Cristian Gamboa,,0,5,0,5
Mario Yepes,Mario Yepes,,0,6,0,6
Free Kick,Free Kick,,0,5,0,5
José Zalazar,José Zalazar,,0,5,0,5
Manchester United F.C.,Manchester United F.C.,,0,57,0,57
Ruddy Buquet,Ruddy Buquet,,0,4,0,4
2007 Fifa World Player Of The Year,2007 Fifa World Player Of The Year,,0,4,0,4
Czechoslovakia National Football Team,Czechoslovakia National Football Team,,0,67,0,67
Football At The 1987 All-Africa Games,Football At The 1987 All-Africa Games,,0,4,0,4
Giovanni Sartori (Footballer),Giovanni Sartori (Footballer),,0,4,0,4
Luís Pereira,Luís Pereira,,0,6,0,6
South Gyeongsang Province,South Gyeongsang Province,,0,5,0,5
Albert Weber (Swiss Footballer),Albert Weber (Swiss Footballer),,0,6,0,6
Sepp Blatter,Sepp Blatter,,0,43,0,43
Stade De La Beaujoire,Stade De La Beaujoire,,0,14,0,14
Peñarol,Peñarol,,0,9,0,9
Sergio Agüero,Sergio Agüero,,0,16,0,16
Stamford Bridge (Stadium),Stamford Bridge (Stadium),,0,4,0,4
Duilio Davino,Duilio Davino,,0,7,0,7
Jeonju World Cup Stadium,Jeonju World Cup Stadium,,0,45,55,100
Volley (Association Football),Volley (Association Football),,0,4,0,4
"Pereira, Colombia","Pereira, Colombia",,0,5,0,5
Ergün Penbe,Ergün Penbe,,0,15,0,15
Chicago Metropolitan Area,Chicago Metropolitan Area,,0,5,0,5
New Caledonia Super Ligue,New Caledonia Super Ligue,,0,4,0,4
Sergio Ramos,Sergio Ramos,,0,28,0,28
Japan Meteorological Agency,Japan Meteorological Agency,,0,10,0,10
The Star (Malaysia),The Star (Malaysia),,0,4,0,4
Eul-Yong Ta,Eul-Yong Ta,,0,4,0,4
Fabián Carini,Fabián Carini,,0,7,0,7
K-League 2004,K-League 2004,,0,5,0,5
1990 Fifa World Cup Qualification (Afc),1990 Fifa World Cup Qualification (Afc),,0,5,0,5
Bulgarian National Television,Bulgarian National Television,,0,6,0,6
Bolivian Primera División,Bolivian Primera División,,0,6,0,6
Mali Women'S National Football Team,Mali Women'S National Football Team,,0,5,0,5
Dissolution Of The Soviet Union,Dissolution Of The Soviet Union,,0,7,0,7
Gordon Strachan,Gordon Strachan,,0,8,0,8
Allies Of World War Ii,Allies Of World War Ii,,0,10,0,10
Fifae Nations Cup,Fifae Nations Cup,,0,16,0,16
Leif Sundell,Leif Sundell,,0,4,0,4
Jack Flamhaft,Jack Flamhaft,,0,4,0,4
Juan Pablo Ángel,Juan Pablo Ángel,,0,6,0,6
K-League 2010,K-League 2010,,0,4,0,4
Women'S Intercontinental Beach Soccer Cup,Women'S Intercontinental Beach Soccer Cup,,0,6,0,6
Christophe Dugarry,Christophe Dugarry,,0,7,0,7
Yeosu,Yeosu,,0,7,0,7
Vfl Bochum,Vfl Bochum,,0,7,0,7
Smoking In Association Football,Smoking In Association Football,,0,4,0,4
Choi Tae-Uk,Choi Tae-Uk,,0,11,0,11
Uefa Euro 2008 Knockout Phase,Uefa Euro 2008 Knockout Phase,,0,8,0,8
Lee Lim-Saeng,Lee Lim-Saeng,,0,6,0,6
2000 African Cup Of Nations Squads,2000 African Cup Of Nations Squads,,0,5,0,5
Tv Tokyo,Tv Tokyo,,0,4,0,4
Cuba National Football Team,Cuba National Football Team,,0,35,0,35
Fernando Gomes (Portuguese Footballer),Fernando Gomes (Portuguese Footballer),,0,7,0,7
2004 Yokohama F. Marinos Season,2004 Yokohama F. Marinos Season,,0,4,0,4
Pierre Littbarski,Pierre Littbarski,,0,15,0,15
Vittorio Sentimenti,Vittorio Sentimenti,,0,4,0,4
French Guiana,French Guiana,,0,5,0,5
Uefa Euro 1984 Squads,Uefa Euro 1984 Squads,,0,7,0,7
Umbro,Umbro,,0,15,0,15
2015 Fifa U-17 World Cup,2015 Fifa U-17 World Cup,,0,4,0,4
Uruguay Women'S National Under-17 Football Team,Uruguay Women'S National Under-17 Football Team,,0,12,0,12
Miroslav Blažević,Miroslav Blažević,,0,4,0,4
Time Zone,Time Zone,,0,17,0,17
Dayne St. Clair,Dayne St. Clair,,0,4,0,4
1964 Afc Asian Cup,1964 Afc Asian Cup,,0,11,0,11
Tomáš Rosický,Tomáš Rosický,,0,4,0,4
"Mito, Ibaraki","Mito, Ibaraki",,0,9,0,9
Saleh Al-Shehri,Saleh Al-Shehri,,0,7,0,7
Joshua Kennedy,Joshua Kennedy,,0,4,0,4
Miroslav Klose,Miroslav Klose,,0,49,354,403
Ivan Yaremchuk,Ivan Yaremchuk,,0,7,0,7
Johan Cruyff,Johan Cruyff,,0,38,0,38
Igor Semshov,Igor Semshov,,0,7,0,7
Uefa Euro 1972 Final,Uefa Euro 1972 Final,,0,9,0,9
Concacaf Central American Cup,Concacaf Central American Cup,,0,6,0,6
Mauro Bellugi,Mauro Bellugi,,0,7,0,7
Netherlands 1930 Fifa World Cup Bid,Netherlands 1930 Fifa World Cup Bid,,0,6,0,6
Boom (Anastacia Song),Boom (Anastacia Song),,0,6,72,78
Hans Van Breukelen,Hans Van Breukelen,,0,8,0,8
Marcell Jansen,Marcell Jansen,,0,11,0,11
Fifa Disciplinary Code,Fifa Disciplinary Code,,0,17,0,17
South American U-17 Futsal Championship,South American U-17 Futsal Championship,,0,11,0,11
Ivan Rakitić,Ivan Rakitić,,0,17,0,17
1959 European Cup Final,1959 European Cup Final,,0,9,0,9
Croatian Football Federation,Croatian Football Federation,,0,38,0,38
Footballer Of The Year (Germany),Footballer Of The Year (Germany),,0,6,0,6
Daejeon Hanbat Sports Complex,Daejeon Hanbat Sports Complex,,0,11,0,11
2014–15 Liga Mx Season,2014–15 Liga Mx Season,,0,4,0,4
Cyprus,Cyprus,,0,14,0,14
Chongqing,Chongqing,,0,6,0,6
Michael Oliver (Referee),Michael Oliver (Referee),,0,9,0,9
Scottish Cup,Scottish Cup,,0,8,0,8
Tokyo International Forum,Tokyo International Forum,,0,8,0,8
1962 European Cup Final,1962 European Cup Final,,0,9,0,9
Football Association Of Montenegro,Football Association Of Montenegro,,0,22,0,22
Europe,Europe,,0,34,310,344
Sudden Death (Sport),Sudden Death (Sport),,0,14,45,59
Adidas,Adidas,,0,73,3,76
1954 Fifa World Cup Final,1954 Fifa World Cup Final,,0,98,0,98
Fred Shields (Soccer),Fred Shields (Soccer),,0,4,0,4
Spain 1982 Fifa World Cup Bid,Spain 1982 Fifa World Cup Bid,,0,6,0,6
José Antonio Castro,José Antonio Castro,,0,5,0,5
Enzo Pérez,Enzo Pérez,,0,4,0,4
Querétaro,Querétaro,,0,5,0,5
Seville,Seville,,0,11,0,11
Football At The Summer Universiade,Football At The Summer Universiade,,0,45,0,45
Playoff Format,Playoff Format,,0,6,0,6
1928 Summer Olympics,1928 Summer Olympics,,0,9,82,91
Special Broadcasting Service,Special Broadcasting Service,,0,10,0,10
Australia Men'S National Under-23 Soccer Team,Australia Men'S National Under-23 Soccer Team,,0,4,0,4
Andreas Christensen,Andreas Christensen,,0,7,0,7
Red Star Belgrade,Red Star Belgrade,,0,8,0,8
Christian Ziege,Christian Ziege,,0,15,0,15
1978 Fifa World Cup Squads,1978 Fifa World Cup Squads,,0,106,0,106
Martin Olsson,Martin Olsson,,0,4,0,4
2008–09 Serie A,2008–09 Serie A,,0,4,0,4
Nippon Ham,Nippon Ham,,0,4,0,4
Royal Shrovetide Football,Royal Shrovetide Football,,0,4,0,4
Campeonato Gaúcho,Campeonato Gaúcho,,0,5,0,5
Campeonato Brasileiro De Futebol Feminino Série A1,Campeonato Brasileiro De Futebol Feminino Série A1,,0,4,0,4
Fifa Men'S World Ranking,Fifa Men'S World Ranking,,0,49,276,325
Fatih Tekke,Fatih Tekke,,0,5,0,5
European Golden Shoe,European Golden Shoe,,0,4,0,4
U.C. Sampdoria,U.C. Sampdoria,,0,12,0,12
Women'S Africa Cup Of Nations,Women'S Africa Cup Of Nations,,0,7,0,7
Hanja,Hanja,,0,29,0,29
Max Morlock,Max Morlock,,0,12,0,12
Graeme Le Saux,Graeme Le Saux,,0,9,0,9
Francesco Toldo,Francesco Toldo,,0,14,0,14
Gongju,Gongju,,0,7,0,7
Ian Mcleod (Referee),Ian Mcleod (Referee),,0,8,0,8
Arie Haan,Arie Haan,,0,13,0,13
Mccune–Reischauer,Mccune–Reischauer,,0,23,0,23
Mitsubishi Estate,Mitsubishi Estate,,0,4,0,4
1974 Fifa World Cup,1974 Fifa World Cup,,0,150,0,150
Roberto Martínez,Roberto Martínez,,0,5,0,5
Mbark Boussoufa,Mbark Boussoufa,,0,4,0,4
1992 Intercontinental Cup,1992 Intercontinental Cup,,0,5,0,5
Jomo Sono,Jomo Sono,,0,6,0,6
Lucien Bouchardeau,Lucien Bouchardeau,,0,8,0,8
Spain National Football Team,Spain National Football Team,,0,187,514,701
J.League Best Xi,J.League Best Xi,,0,6,0,6
Nazi,Nazi,,0,4,0,4
2013 Uefa Champions League Final,2013 Uefa Champions League Final,,0,10,0,10
2017 Concacaf Gold Cup,2017 Concacaf Gold Cup,,0,9,0,9
Marcelino Bernal,Marcelino Bernal,,0,4,0,4
Legislature,Legislature,,0,4,0,4
Football At The 1960 Summer Olympics – Men'S Team Squads,Football At The 1960 Summer Olympics – Men'S Team Squads,,0,5,0,5
Filippo Inzaghi,Filippo Inzaghi,,0,17,0,17
Kim Sang-Sik,Kim Sang-Sik,,0,9,0,9
1996 Concacaf Gold Cup Final,1996 Concacaf Gold Cup Final,,0,6,0,6
Niigata Athletic Stadium,Niigata Athletic Stadium,,0,5,0,5
2001 Copa América Squads,2001 Copa América Squads,,0,7,0,7
Bart Mcghee,Bart Mcghee,,0,5,0,5
Saint Lucia,Saint Lucia,,0,4,0,4
Asahi Shimbun,Asahi Shimbun,,0,7,42,49
Multi-Sport Event,Multi-Sport Event,,0,45,0,45
Dinamo Stadium (Minsk),Dinamo Stadium (Minsk),,0,13,0,13
Alessandro Costacurta,Alessandro Costacurta,,0,13,0,13
Paolo Rossi,Paolo Rossi,,0,32,0,32
Evening Standard,Evening Standard,,0,5,0,5
Central Intelligence Agency,Central Intelligence Agency,,0,8,0,8
2005 Russian Premier League,2005 Russian Premier League,,0,4,0,4
Olivier Giroud,Olivier Giroud,,0,13,0,13
Sky Sports,Sky Sports,,0,29,0,29
Giulio Bizzotto,Giulio Bizzotto,,0,4,0,4
Away Colours,Away Colours,,0,6,0,6
Adventism,Adventism,,0,4,0,4
Amsterdam Arena,Amsterdam Arena,,0,4,0,4
Gilberto Silva,Gilberto Silva,,0,7,0,7
Lee Tae-Ho,Lee Tae-Ho,,0,4,0,4
History Of Association Football,History Of Association Football,,0,4,0,4
Kyoto Nishikyogoku Athletic Stadium,Kyoto Nishikyogoku Athletic Stadium,,0,9,0,9
José Cardozo,José Cardozo,,0,16,0,16
Jan Heintze,Jan Heintze,,0,5,0,5
Alexi Lalas,Alexi Lalas,,0,5,0,5
Venezuela,Venezuela,,0,19,0,19
Pohang Steelers,Pohang Steelers,,0,11,0,11
Federico Elduayen,Federico Elduayen,,0,5,0,5
2007 Copa América Final,2007 Copa América Final,,0,10,0,10
2001–02 Fa Premier League,2001–02 Fa Premier League,,0,8,0,8
Grenada,Grenada,,0,4,0,4
Zambia,Zambia,,0,8,0,8
1991 Copa América Squads,1991 Copa América Squads,,0,6,0,6
2000 Afc Asian Cup Squads,2000 Afc Asian Cup Squads,,0,7,0,7
Equatorial Guinea National Football Team,Equatorial Guinea National Football Team,,0,13,0,13
Minnesota United Fc,Minnesota United Fc,,0,5,0,5
1999 Vissel Kobe Season,1999 Vissel Kobe Season,,0,5,0,5
Gnk Dinamo Zagreb,Gnk Dinamo Zagreb,,0,6,0,6
1985 Fifa World Youth Championship,1985 Fifa World Youth Championship,,0,5,0,5
Maxi Pereira,Maxi Pereira,,0,12,0,12
"Ichihara, Chiba","Ichihara, Chiba",,0,8,0,8
Bulgaria,Bulgaria,,0,22,0,22
Kim Jung-Nam,Kim Jung-Nam,,0,5,0,5
2002 Fifa World Cup Group C,2002 Fifa World Cup Group C,,0,22,156,178
Tab Ramos,Tab Ramos,,0,6,0,6
Seol Ki-Hyeon,Seol Ki-Hyeon,,0,14,159,173
Viktor Kassai,Viktor Kassai,,0,13,0,13
2020 African Nations Championship,2020 African Nations Championship,,0,7,0,7
Carlos Vera,Carlos Vera,,0,5,0,5
David Gould,David Gould,,0,5,0,5
Thomas Berthold,Thomas Berthold,,0,10,0,10
Central Midfielder,Central Midfielder,,0,5,0,5
2006 Fifa World Cup,2006 Fifa World Cup,,0,229,576,805
Marcelo Gonçalves Costa Lopes,Marcelo Gonçalves Costa Lopes,,0,4,0,4
Aek Athens F.C.,Aek Athens F.C.,,0,11,0,11
2022–23 Uefa Nations League,2022–23 Uefa Nations League,,0,21,0,21
Doriva,Doriva,,0,4,0,4
Kampala,Kampala,,0,4,0,4
Pyongyang,Pyongyang,,0,5,0,5
Antonio Conte,Antonio Conte,,0,5,0,5
Albacete Balompié,Albacete Balompié,,0,5,0,5
Fisht Olympic Stadium,Fisht Olympic Stadium,,0,4,0,4
Korea Exchange,Korea Exchange,,0,5,0,5
Klaus Schlappner,Klaus Schlappner,,0,4,0,4
Uefa–Conmebol Memorandum Of Understanding,Uefa–Conmebol Memorandum Of Understanding,,0,6,0,6
Precipitation,Precipitation,,0,16,0,16
Iran,Iran,,0,29,0,29
Copa 50Imo Aniversario De Clarín,Copa 50Imo Aniversario De Clarín,,0,10,0,10
Moses Mabhida Stadium,Moses Mabhida Stadium,,0,8,0,8
Boško Balaban,Boško Balaban,,0,4,0,4
Czech Republic National Football Team,Czech Republic National Football Team,,0,86,0,86
France 1938 Fifa World Cup Bid,France 1938 Fifa World Cup Bid,,0,6,0,6
Antalyaspor,Antalyaspor,,0,7,0,7
Thierry Henry,Thierry Henry,,0,62,0,62
Gheorghe Hagi,Gheorghe Hagi,,0,28,0,28
Yokohama Stadium,Yokohama Stadium,,0,8,0,8
Ciro Immobile,Ciro Immobile,,0,11,0,11
Alberto Tejada Noriega,Alberto Tejada Noriega,,0,8,0,8
Football Federation Of Guinea-Bissau,Football Federation Of Guinea-Bissau,,0,11,0,11
History Of Fifa,History Of Fifa,,0,18,0,18
Ryōgoku Kokugikan,Ryōgoku Kokugikan,,0,8,0,8
Glasgow,Glasgow,,0,17,0,17
1981 Intercontinental Cup,1981 Intercontinental Cup,,0,5,0,5
Dennis Mortimer,Dennis Mortimer,,0,4,0,4
Frank Vaughn,Frank Vaughn,,0,4,0,4
Columbus Crew Sc,Columbus Crew Sc,,0,4,0,4
Mcdonald'S,Mcdonald'S,,0,15,87,102
Karl Allgöwer,Karl Allgöwer,,0,5,0,5
Atlético Nacional,Atlético Nacional,,0,6,0,6
Football At The 1954 Asian Games,Football At The 1954 Asian Games,,0,6,0,6
1970 Fifa World Cup,1970 Fifa World Cup,,0,156,0,156
Alphonso Davies,Alphonso Davies,,0,7,0,7
Who Do You Think You Are Kidding Jurgen Klinsmann?,Who Do You Think You Are Kidding Jurgen Klinsmann?,,0,5,0,5
Mustafa Denizli,Mustafa Denizli,,0,10,0,10
Scudetto,Scudetto,,0,7,0,7
"Mark Wright (Footballer, Born 1963)","Mark Wright (Footballer, Born 1963)",,0,8,0,8
Busan,Busan,,0,35,0,35
Pocarisweat Stadium,Pocarisweat Stadium,,0,4,0,4
Israel Broadcasting Authority,Israel Broadcasting Authority,,0,4,0,4
Jorge Costa,Jorge Costa,,0,8,0,8
"Valentin Ivanov (Footballer, Born 1934)","Valentin Ivanov (Footballer, Born 1934)",,0,9,0,9
Jean-Marc Ferreri,Jean-Marc Ferreri,,0,6,0,6
Mastercard,Mastercard,,0,11,0,11
2014 Asian Games,2014 Asian Games,,0,6,0,6
Belgium At The Fifa World Cup,Belgium At The Fifa World Cup,,0,10,0,10
Supercopa Ecuador,Supercopa Ecuador,,0,8,0,8
Alan Ball Jr.,Alan Ball Jr.,,0,5,0,5
1998 Fifa World Cup Group H,1998 Fifa World Cup Group H,,0,8,0,8
Shutout,Shutout,,0,4,0,4
Geneva,Geneva,,0,8,0,8
1982 Africa Cup Of Nations,1982 Africa Cup Of Nations,,0,7,0,7
"Oscar (Footballer, Born 1991)","Oscar (Footballer, Born 1991)",,0,12,0,12
Fk Partizan,Fk Partizan,,0,5,0,5
"Hwaseong, Gyeonggi","Hwaseong, Gyeonggi",,0,10,0,10
Víctor Bolívar,Víctor Bolívar,,0,4,0,4
Johan Mjällby,Johan Mjällby,,0,5,0,5
K-League 2003,K-League 2003,,0,6,0,6
Raphael Claus,Raphael Claus,,0,6,0,6
Gabriel Torres,Gabriel Torres,,0,4,0,4
Shin Tae-Yong,Shin Tae-Yong,,0,9,0,9
Hans Tilkowski,Hans Tilkowski,,0,4,0,4
Ehime Prefecture,Ehime Prefecture,,0,4,0,4
Fussballdaten.De,Fussballdaten.De,,0,14,0,14
Deutscher Fußball-Verband Der Ddr,Deutscher Fußball-Verband Der Ddr,,0,26,0,26
Julio César Manzur,Julio César Manzur,,0,5,0,5
2008 Albirex Niigata Season,2008 Albirex Niigata Season,,0,4,0,4
Nicaragua,Nicaragua,,0,4,0,4
Walter Olivera,Walter Olivera,,0,4,0,4
Football World Cup 2002,Football World Cup 2002,,0,7,0,7
Andy Townsend,Andy Townsend,,0,4,0,4
Denmark,Denmark,,0,46,0,46
Taipei,Taipei,,0,7,0,7
Viktor Onopko,Viktor Onopko,,0,7,0,7
Copa Libertadores De Beach Soccer,Copa Libertadores De Beach Soccer,,0,11,0,11
Right-Back,Right-Back,,0,4,0,4
Second Striker,Second Striker,,0,4,0,4
Intercontinental Champions' Supercup,Intercontinental Champions' Supercup,,0,6,0,6
Grenada National Football Team,Grenada National Football Team,,0,10,0,10
Alberto Suppici,Alberto Suppici,,0,7,0,7
Amputee Football,Amputee Football,,0,4,0,4
Championnat National,Championnat National,,0,4,0,4
2023 Fifa U-17 World Cup,2023 Fifa U-17 World Cup,,0,5,0,5
Akita Prefecture,Akita Prefecture,,0,4,0,4
Jannik Vestergaard,Jannik Vestergaard,,0,4,0,4
Guam National Football Team,Guam National Football Team,,0,17,0,17
Football Federation Of Cambodia,Football Federation Of Cambodia,,0,14,0,14
1997–98 La Liga,1997–98 La Liga,,0,6,0,6
Sweden At The Fifa World Cup,Sweden At The Fifa World Cup,,0,11,0,11
Saar Protectorate,Saar Protectorate,,0,10,0,10
2018 Fifa World Cup Knockout Stage,2018 Fifa World Cup Knockout Stage,,0,25,0,25
Nsl Second Division,Nsl Second Division,,0,4,0,4
Uniffac Women'S Cup,Uniffac Women'S Cup,,0,7,0,7
Bene Super Cup,Bene Super Cup,,0,5,0,5
Japan Rugby League One,Japan Rugby League One,,0,6,0,6
Mike Hanke,Mike Hanke,,0,7,0,7
"Beto (Footballer, Born 1982)","Beto (Footballer, Born 1982)",,0,6,0,6
Tokyo Big Sight,Tokyo Big Sight,,0,7,0,7
2014 Fifa World Cup Group E,2014 Fifa World Cup Group E,,0,13,0,13
Gustavo De Simone,Gustavo De Simone,,0,5,0,5
Trinidad And Tobago At The Fifa World Cup,Trinidad And Tobago At The Fifa World Cup,,0,8,0,8
Turks And Caicos Islands National Football Team,Turks And Caicos Islands National Football Team,,0,12,0,12
Choi Jin-Cheul,Choi Jin-Cheul,,0,14,123,137
Stuart Holden,Stuart Holden,,0,4,0,4
Cd Numancia,Cd Numancia,,0,5,0,5
Mutiu Adepoju,Mutiu Adepoju,,0,4,0,4
2016 Fifa Extraordinary Congress,2016 Fifa Extraordinary Congress,,0,16,0,16
1991 World Championships In Athletics,1991 World Championships In Athletics,,0,6,0,6
Bogotá,Bogotá,,0,9,0,9
2016 Copa América,2016 Copa América,,0,4,0,4
Pfc Slavia Sofia,Pfc Slavia Sofia,,0,5,0,5
The Time Of Our Lives (Il Divo And Toni Braxton Song),The Time Of Our Lives (Il Divo And Toni Braxton Song),,0,7,0,7
1996–97 Serie A,1996–97 Serie A,,0,5,0,5
Blue Stars/Fifa Youth Cup,Blue Stars/Fifa Youth Cup,,0,16,0,16
2003 East Asian Football Championship Final Squads,2003 East Asian Football Championship Final Squads,,0,6,0,6
Armenia,Armenia,,0,10,0,10
2011 Matchworld Women'S Cup,2011 Matchworld Women'S Cup,,0,7,0,7
Aliou Cissé,Aliou Cissé,,0,12,0,12
Muslim,Muslim,,0,6,0,6
Uefa Euro 1996 Group B,Uefa Euro 1996 Group B,,0,8,0,8
1919 South American Championship Final,1919 South American Championship Final,,0,6,0,6
Darlington Nagbe,Darlington Nagbe,,0,5,0,5
French Football Federation,French Football Federation,,0,92,195,287
Roque Máspoli,Roque Máspoli,,0,13,0,13
Kalusha Bwalya,Kalusha Bwalya,,0,5,0,5
Antonio Di Natale,Antonio Di Natale,,0,12,0,12
Rodion Cămătaru,Rodion Cămătaru,,0,4,0,4
Fabrizio Miccoli,Fabrizio Miccoli,,0,4,0,4
Enrique Romero,Enrique Romero,,0,12,0,12
Thailand,Thailand,,0,30,0,30
Youssef En-Nesyri,Youssef En-Nesyri,,0,5,0,5
Winston Parks,Winston Parks,,0,9,71,80
Adel Sellimi,Adel Sellimi,,0,4,0,4
Australia Men'S National Soccer Team,Australia Men'S National Soccer Team,,0,105,0,105
Claudio López (Footballer),Claudio López (Footballer),,0,6,0,6
